EmployeeID,Gender,Age,EthnicGroup,WorkType,BusinessUnit,CostCentre,HireDate,RemainsEmployed,PayType,SeperationReason,AgeGroup,TenureDays,TernureMonths,LeaveBalance,SickDaysLast12Mths,CurrentSalary,CurrentEmployeeRating
24116,Male,70,Group A,Part Time,Christchurch,Facilities,6/25/2003,Yes,Salary,Voluntary,50+,4691,156,11,9,41000.0,3
33422,Female,28,Group A,Full Time,Auckland,HR,7/1/2003,Yes,Salary,Voluntary,<30,4685,156,3,5,81000.0,3
20688,Female,29,Group D,Full Time,Wellington,Facilities,7/16/2003,Yes,Salary,Involuntary,<30,4670,156,8,2,40000.0,3
26274,Female,38,Group A,Part Time,Wellington,Finance,7/22/2003,Yes,Salary,Voluntary,30-49,4664,155,16,12,124000.0,3
25610,Female,32,Group A,Part Time,Dunedin,Sales & Marketing,8/19/2003,Yes,Salary,Voluntary,30-49,4636,155,9,0,63000.0,2
24114,Male,67,Group A,Full Time,Wellington,HR,8/27/2003,No,Salary,Voluntary,50+,4628,154,7,5,77000.0,4
24096,Male,65,Group A,Full Time,North Shore,Facilities,9/23/2003,Yes,Salary,Voluntary,50+,4601,153,7,2,46000.0,3
23648,Male,69,Group A,Contract,Auckland,Manufacturing,9/23/2003,No,Salary,Voluntary,50+,4601,153,13,8,67000.0,3
18810,Female,68,Group C,Part Time,Wellington,Manufacturing,10/7/2003,No,Salary,Involuntary,50+,4587,153,19,12,59000.0,3
24272,Male,58,Group A,Full Time,Auckland,Facilities,10/7/2003,Yes,Salary,Voluntary,50+,4587,153,9,4,48000.0,3
30768,Male,42,Group A,Part Time,North Shore,Exec Mgmt,10/8/2003,No,Salary,Voluntary,30-49,4586,153,27,9,314000.0,3
18488,Female,46,Group B,Full Time,Auckland,Research,10/14/2003,No,Salary,Involuntary,30-49,4580,153,19,8,87000.0,3
33868,Male,46,Group A,Full Time,Dunedin,Facilities,11/25/2003,Yes,Salary,Involuntary,30-49,4538,151,10,9,46000.0,3
25814,Female,31,Group A,Contract,Manukau,Research,12/10/2003,No,Salary,Voluntary,30-49,4523,151,13,3,64000.0,3
31658,Female,28,Group A,Full Time,Auckland,Manufacturing,2/24/2004,Yes,Hourly,Voluntary,<30,4447,148,4,3,71000.0,3
24064,Male,74,Group A,Part Time,Auckland,Research,3/25/2004,Yes,Salary,Voluntary,50+,4417,147,2,2,70000.0,3
26370,Male,37,Group A,Part Time,Nelson,Facilities,3/31/2004,Yes,Salary,Voluntary,30-49,4411,147,10,4,36000.0,3
19156,Male,39,Group B,Part Time,Auckland,IT,3/31/2004,No,Hourly,Involuntary,30-49,4411,147,3,6,100000.0,3
33446,Female,36,Group A,Full Time,Auckland,Research,4/27/2004,Yes,Hourly,Voluntary,30-49,4384,146,6,1,95000.0,3
18420,Female,62,Group A,Part Time,Dunedin,IT,5/5/2004,No,Salary,Voluntary,50+,4376,146,27,0,78000.0,1
24342,Male,70,Group A,Full Time,Auckland,Finance,6/23/2004,Yes,Salary,Voluntary,50+,4327,144,12,8,169000.0,3
17420,Female,42,Group A,Full Time,Auckland,Facilities,7/15/2004,Yes,Hourly,Involuntary,30-49,4305,144,4,10,39000.0,3
27092,Female,27,Group A,Part Time,North Shore,Manufacturing,8/4/2004,Yes,Salary,Voluntary,<30,4285,143,11,3,56000.0,2
19916,Male,29,Group A,Part Time,Auckland,Manufacturing,9/8/2004,Yes,Hourly,Involuntary,<30,4250,142,18,0,71000.0,3
22842,Male,80,Group A,Full Time,Manukau,Sales & Marketing,9/29/2004,No,Salary,Voluntary,50+,4229,141,13,3,94000.0,3
7552,Male,58,Group A,Part Time,Auckland,Facilities,9/30/2004,Yes,Salary,Voluntary,50+,4228,141,7,6,48000.0,5
6818,Male,71,Group A,Full Time,Auckland,HR,10/6/2004,No,Hourly,Voluntary,50+,4222,141,19,13,93000.0,3
17596,Male,30,Group A,Full Time,Auckland,HR,10/27/2004,Yes,Salary,Involuntary,30-49,4201,140,11,3,59000.0,2
24474,Female,31,Group A,Full Time,Auckland,Legal,12/8/2004,No,Salary,Voluntary,30-49,4159,139,3,2,81000.0,1
17004,Male,77,Group A,Full Time,Hamilton,Manufacturing,3/7/2005,Yes,Salary,Involuntary,50+,4070,136,0,4,70000.0,3
22840,Female,81,Group A,Full Time,Dunedin,HR,3/12/2005,Yes,Salary,Voluntary,50+,4065,136,7,1,99000.0,5
5770,Male,24,Group A,Full Time,Nelson,IT,5/2/2005,Yes,Salary,Voluntary,<30,4014,134,13,2,65000.0,4
18266,Female,42,Group C,Full Time,Nelson,Finance,5/4/2005,Yes,Hourly,Involuntary,30-49,4012,134,14,10,124000.0,3
1024,Female,31,Group A,Contract,Wellington,Research,5/9/2005,Yes,Salary,Voluntary,30-49,4007,134,30,9,105000.0,3
23638,Male,69,Group A,Contract,Christchurch,Facilities,5/28/2005,Yes,Salary,Voluntary,50+,3988,133,8,1,37000.0,3
19704,Female,73,Group A,Part Time,Hamilton,Finance,6/1/2005,Yes,Salary,Involuntary,50+,3984,133,11,0,89000.0,2
1050,Male,28,Group A,Full Time,Auckland,Finance,6/14/2005,Yes,Salary,Voluntary,<30,3971,132,9,9,159000.0,1
18512,Female,27,Group A,Full Time,Christchurch,Manufacturing,6/28/2005,Yes,Salary,Involuntary,<30,3957,132,4,7,52000.0,5
22870,Male,71,Group A,Full Time,Wellington,Manufacturing,7/12/2005,No,Salary,Voluntary,50+,3943,131,8,2,35000.0,4
28816,Female,28,Group A,Full Time,Christchurch,Manufacturing,7/26/2005,Yes,Salary,Voluntary,<30,3929,131,13,3,55000.0,3
30332,Female,28,Group A,Full Time,Hamilton,Finance,7/29/2005,Yes,Salary,Voluntary,<30,3926,131,22,2,123000.0,4
30430,Male,62,Group A,Full Time,Auckland,HR,8/30/2005,No,Salary,Voluntary,50+,3894,130,10,1,70000.0,4
31320,Female,25,Group A,Contract,Christchurch,Research,8/30/2005,Yes,Hourly,Voluntary,<30,3894,130,9,3,68000.0,3
17602,Female,28,Group A,Full Time,Auckland,Finance,8/31/2005,No,Salary,Involuntary,<30,3893,130,9,1,174000.0,3
25694,Female,51,Group B,Full Time,Hamilton,Sales & Marketing,9/9/2005,Yes,Salary,Voluntary,50+,3884,129,16,3,79000.0,3
33636,Female,29,Group A,Full Time,Wellington,Exec Mgmt,9/14/2005,Yes,Salary,Voluntary,<30,3879,129,6,0,312000.0,3
16666,Male,27,Group B,Part Time,Manukau,Sales & Marketing,10/26/2005,No,Salary,Involuntary,<30,3837,128,10,9,72000.0,2
33256,Female,33,Group C,Full Time,Christchurch,IT,11/15/2005,Yes,Hourly,Voluntary,30-49,3817,127,1,2,120000.0,3
17330,Female,37,Group A,Full Time,Auckland,HR,1/18/2006,Yes,Salary,Involuntary,30-49,3753,125,7,7,86000.0,3
21106,Male,53,Group A,Part Time,Auckland,Legal,1/25/2006,Yes,Salary,Involuntary,50+,3746,125,5,10,83000.0,3
25330,Male,51,Group A,Part Time,Hamilton,Facilities,2/21/2006,Yes,Hourly,Voluntary,50+,3719,124,7,5,40000.0,3
30246,Female,62,Group B,Part Time,Auckland,IT,2/28/2006,No,Salary,Voluntary,50+,3712,124,12,1,80000.0,3
22778,Male,72,Group A,Full Time,Auckland,Sales & Marketing,3/9/2006,No,Salary,Voluntary,50+,3703,123,10,0,89000.0,4
33552,Male,28,Group A,Full Time,Nelson,Manufacturing,3/29/2006,Yes,Hourly,Voluntary,<30,3683,123,2,2,45000.0,3
17000,Female,59,Group A,Contract,Wellington,Facilities,4/14/2006,No,Salary,Involuntary,50+,3667,122,8,3,37000.0,3
24916,Female,28,Group A,Full Time,Dunedin,IT,6/14/2006,Yes,Salary,Voluntary,<30,3606,120,4,1,114000.0,2
22830,Male,72,Group A,Full Time,Wellington,Manufacturing,8/22/2006,No,Salary,Voluntary,50+,3537,118,15,5,50000.0,3
6310,Male,27,Group A,Contract,Auckland,IT,8/23/2006,Yes,Salary,Voluntary,<30,3536,118,11,5,74000.0,4
2590,Male,29,Group A,Full Time,Auckland,Manufacturing,9/8/2006,No,Salary,Voluntary,<30,3520,117,15,1,52000.0,3
21718,Female,46,Group A,Full Time,Hamilton,IT,9/11/2006,Yes,Salary,Involuntary,30-49,3517,117,6,8,82000.0,4
24104,Male,66,Group A,Contract,Wellington,Research,9/27/2006,Yes,Salary,Voluntary,50+,3501,117,5,13,73000.0,3
28446,Male,64,Group A,Part Time,Christchurch,Finance,10/4/2006,No,Salary,Voluntary,50+,3494,116,28,1,101000.0,5
6214,Female,28,Group A,Full Time,Auckland,Facilities,10/5/2006,Yes,Salary,Voluntary,<30,3493,116,1,13,39000.0,1
5728,Female,44,Group A,Full Time,Auckland,Research,12/13/2006,Yes,Salary,Voluntary,30-49,3424,114,27,3,116000.0,2
29618,Male,26,Group A,Full Time,Wellington,HR,2/14/2007,Yes,Hourly,Voluntary,<30,3361,112,3,1,95000.0,3
22844,Female,77,Group A,Part Time,Hamilton,Sales & Marketing,3/1/2007,Yes,Hourly,Voluntary,50+,3346,112,13,5,93000.0,3
18592,Female,30,Group A,Full Time,Dunedin,Finance,3/30/2007,No,Hourly,Involuntary,30-49,3317,111,0,5,132000.0,3
5814,Male,28,Group A,Contract,Hamilton,Legal,4/23/2007,Yes,Hourly,Voluntary,<30,3293,110,1,3,129000.0,3
26932,Female,25,Group B,Contract,Auckland,Manufacturing,5/2/2007,Yes,Salary,Voluntary,<30,3284,109,23,14,58000.0,3
33248,Male,40,Group B,Contract,Dunedin,HR,5/7/2007,No,Salary,Voluntary,30-49,3279,109,29,12,85000.0,2
25328,Female,24,Group A,Contract,Dunedin,IT,5/15/2007,Yes,Salary,Voluntary,<30,3271,109,6,0,68000.0,2
29116,Female,31,Group A,Full Time,Hamilton,Exec Mgmt,6/10/2007,Yes,Salary,Voluntary,30-49,3245,108,3,5,180000.0,2
8730,Female,25,Group A,Full Time,Nelson,Research,6/29/2007,No,Salary,Involuntary,<30,3226,108,4,2,108000.0,3
33602,Female,30,Group A,Full Time,Auckland,IT,7/24/2007,Yes,Salary,Voluntary,30-49,3201,107,12,3,100000.0,3
2578,Male,27,Group A,Part Time,Wellington,IT,8/21/2007,Yes,Salary,Voluntary,<30,3173,106,12,3,74000.0,3
32990,Female,36,Group A,Full Time,Nelson,HR,8/28/2007,Yes,Hourly,Voluntary,30-49,3166,106,9,10,89000.0,4
16872,Male,54,Group A,Full Time,Manukau,Facilities,8/29/2007,No,Salary,Involuntary,50+,3165,106,6,0,45000.0,2
21206,Male,26,Group A,Full Time,Christchurch,HR,8/29/2007,No,Salary,Involuntary,<30,3165,106,20,4,82000.0,2
30440,Male,65,Group A,Full Time,Dunedin,Legal,9/5/2007,No,Salary,Voluntary,50+,3158,105,13,8,119000.0,3
16758,Female,26,Group A,Full Time,Auckland,HR,9/11/2007,No,Salary,Involuntary,<30,3152,105,17,6,54000.0,3
33202,Female,25,Group A,Full Time,Auckland,Manufacturing,9/18/2007,Yes,Salary,Voluntary,<30,3145,105,9,1,47000.0,4
24918,Female,29,Group A,Full Time,Dunedin,Facilities,9/20/2007,Yes,Salary,Voluntary,<30,3143,105,18,1,42000.0,4
24604,Female,25,Group A,Full Time,Auckland,Facilities,9/25/2007,Yes,Salary,Voluntary,<30,3138,105,9,9,38000.0,2
2622,Male,50,Group A,Full Time,Auckland,IT,10/8/2007,No,Salary,Voluntary,50+,3125,104,13,1,108000.0,3
33898,Female,59,Group A,Full Time,Auckland,Exec Mgmt,10/22/2007,Yes,Salary,Involuntary,50+,3111,104,16,0,419000.0,2
28620,Female,60,Group A,Part Time,Auckland,IT,10/24/2007,Yes,Salary,Voluntary,50+,3109,104,15,1,74000.0,5
6346,Male,26,Group A,Full Time,Auckland,Manufacturing,10/24/2007,Yes,Hourly,Voluntary,<30,3109,104,9,3,50000.0,2
18916,Female,54,Group D,Part Time,Wellington,Legal,11/6/2007,Yes,Salary,Involuntary,50+,3096,103,1,0,114000.0,3
33010,Male,45,Group A,Full Time,Christchurch,IT,1/8/2008,No,Hourly,Voluntary,30-49,3033,101,0,10,105000.0,4
33628,Male,25,Group A,Part Time,Wellington,Finance,1/29/2008,Yes,Salary,Voluntary,<30,3012,100,10,2,155000.0,3
26316,Male,24,Group A,Full Time,Dunedin,Sales & Marketing,1/30/2008,Yes,Hourly,Voluntary,<30,3011,100,10,0,51000.0,4
33808,Male,26,Group A,Full Time,Wellington,Legal,2/12/2008,No,Salary,Involuntary,<30,2998,100,11,5,123000.0,2
16998,Male,26,Group B,Full Time,Christchurch,HR,2/20/2008,Yes,Salary,Involuntary,<30,2990,100,4,4,79000.0,3
33678,Male,39,Group A,Full Time,Christchurch,Finance,3/8/2008,No,Hourly,Voluntary,30-49,2973,99,6,5,130000.0,3
8250,Male,50,Group A,Full Time,Christchurch,Research,3/12/2008,No,Salary,Involuntary,50+,2969,99,5,0,85000.0,3
8264,Female,45,Group A,Part Time,Wellington,Exec Mgmt,3/12/2008,Yes,Salary,Involuntary,30-49,2969,99,1,3,392000.0,3
26298,Female,23,Group A,Part Time,Auckland,Sales & Marketing,3/13/2008,Yes,Salary,Voluntary,<30,2968,99,5,5,89000.0,4
25456,Female,29,Group B,Contract,Manukau,Manufacturing,4/9/2008,No,Salary,Voluntary,<30,2941,98,30,10,63000.0,3
25648,Female,26,Group C,Full Time,Hamilton,Research,4/11/2008,Yes,Hourly,Voluntary,<30,2939,98,7,4,91000.0,3
6220,Male,28,Group A,Full Time,Auckland,Research,6/20/2008,Yes,Salary,Voluntary,<30,2869,96,33,0,107000.0,3
33586,Female,57,Group A,Part Time,Christchurch,Finance,6/25/2008,Yes,Salary,Voluntary,50+,2864,95,10,13,145000.0,3
27006,Female,31,Group A,Full Time,Christchurch,Manufacturing,6/28/2008,No,Salary,Voluntary,30-49,2861,95,7,3,34000.0,2
19182,Female,26,Group A,Full Time,Wellington,Finance,7/11/2008,Yes,Salary,Involuntary,<30,2848,95,11,0,106000.0,3
26410,Male,26,Group A,Full Time,Auckland,Finance,7/16/2008,No,Hourly,Voluntary,<30,2843,95,4,9,164000.0,2
24678,Female,26,Group B,Contract,Christchurch,IT,7/23/2008,Yes,Salary,Voluntary,<30,2836,95,18,7,102000.0,1
29614,Male,25,Group A,Part Time,Christchurch,Exec Mgmt,7/24/2008,No,Salary,Voluntary,<30,2835,95,13,4,263000.0,3
33822,Female,33,Group C,Part Time,Wellington,Facilities,7/24/2008,Yes,Salary,Involuntary,30-49,2835,95,8,12,39000.0,1
28516,Female,28,Group A,Full Time,Nelson,Finance,7/31/2008,Yes,Salary,Voluntary,<30,2828,94,2,2,155000.0,3
4650,Female,28,Group B,Part Time,Dunedin,Manufacturing,8/7/2008,Yes,Hourly,Voluntary,<30,2821,94,1,4,66000.0,3
19932,Male,39,Group A,Full Time,Nelson,HR,8/14/2008,Yes,Salary,Involuntary,30-49,2814,94,6,2,95000.0,3
1406,Female,53,Group A,Part Time,Auckland,Facilities,8/18/2008,No,Salary,Voluntary,50+,2810,94,15,3,45000.0,3
33926,Female,26,Group A,Full Time,Auckland,Finance,8/27/2008,No,Salary,Involuntary,<30,2801,93,12,1,169000.0,3
1950,Male,39,Group F,Full Time,Hamilton,Manufacturing,8/27/2008,No,Salary,Voluntary,30-49,2801,93,11,5,57000.0,5
20732,Male,24,Group B,Full Time,Auckland,HR,8/28/2008,No,Salary,Involuntary,<30,2800,93,12,4,81000.0,3
33520,Female,28,Group A,Full Time,Wellington,IT,8/28/2008,Yes,Salary,Voluntary,<30,2800,93,6,10,91000.0,1
2234,Female,30,Group A,Part Time,Auckland,Facilities,9/10/2008,No,Salary,Voluntary,30-49,2787,93,5,0,42000.0,3
31242,Female,22,Group B,Full Time,Wellington,Facilities,9/10/2008,Yes,Salary,Voluntary,<30,2787,93,13,0,40000.0,4
16772,Male,70,Group A,Full Time,Auckland,Exec Mgmt,10/16/2008,Yes,Hourly,Involuntary,50+,2751,92,1,0,453000.0,3
22798,Male,80,Group A,Full Time,Auckland,IT,10/16/2008,Yes,Salary,Voluntary,50+,2751,92,7,0,91000.0,1
2034,Male,24,Group C,Full Time,Nelson,HR,10/21/2008,Yes,Salary,Voluntary,<30,2746,92,27,0,91000.0,3
22952,Male,65,Group A,Full Time,Christchurch,Exec Mgmt,10/22/2008,Yes,Salary,Voluntary,50+,2745,92,11,1,288000.0,3
33394,Male,57,Group A,Full Time,Nelson,HR,10/27/2008,No,Salary,Voluntary,50+,2740,91,3,6,98000.0,5
33398,Male,34,Group A,Part Time,Manukau,HR,10/30/2008,Yes,Salary,Voluntary,30-49,2737,91,24,1,89000.0,2
24218,Female,65,Group A,Full Time,North Shore,Manufacturing,11/5/2008,Yes,Salary,Voluntary,50+,2731,91,9,3,38000.0,4
1214,Male,32,Group A,Full Time,Christchurch,Sales & Marketing,11/6/2008,Yes,Salary,Voluntary,30-49,2730,91,23,8,62000.0,3
27384,Female,28,Group A,Full Time,Dunedin,Finance,11/7/2008,No,Hourly,Voluntary,<30,2729,91,13,5,173000.0,3
4192,Male,54,Group A,Part Time,Auckland,Finance,11/9/2008,No,Salary,Voluntary,50+,2727,91,12,3,147000.0,3
25636,Female,24,Group C,Part Time,Wellington,Exec Mgmt,11/12/2008,Yes,Salary,Voluntary,<30,2724,91,9,5,337000.0,3
28582,Female,63,Group A,Part Time,Wellington,Sales & Marketing,11/20/2008,No,Hourly,Voluntary,50+,2716,91,8,1,75000.0,1
25698,Male,22,Group B,Part Time,Dunedin,Manufacturing,11/21/2008,No,Salary,Voluntary,<30,2715,91,12,0,53000.0,2
33428,Female,38,Group A,Full Time,Wellington,Legal,11/21/2008,No,Salary,Voluntary,30-49,2715,91,18,0,108000.0,3
30398,Male,22,Group A,Full Time,Auckland,Facilities,12/12/2008,Yes,Hourly,Voluntary,<30,2694,90,16,2,41000.0,4
18436,Male,46,Group A,Full Time,Wellington,Finance,1/21/2009,Yes,Salary,Involuntary,30-49,2654,88,4,5,163000.0,1
6124,Female,27,Group A,Full Time,Auckland,Legal,1/29/2009,No,Salary,Voluntary,<30,2646,88,32,3,84000.0,1
30250,Male,56,Group B,Contract,Auckland,Manufacturing,2/13/2009,No,Salary,Voluntary,50+,2631,88,10,1,65000.0,3
8810,Male,25,Group A,Full Time,Dunedin,Sales & Marketing,2/25/2009,Yes,Salary,Involuntary,<30,2619,87,17,3,62000.0,5
8630,Female,29,Group A,Part Time,Auckland,IT,3/12/2009,No,Salary,Involuntary,<30,2604,87,27,4,121000.0,3
29476,Female,25,Group A,Part Time,Auckland,Facilities,3/13/2009,Yes,Salary,Voluntary,<30,2603,87,0,5,37000.0,5
20796,Male,24,Group C,Full Time,Wellington,Sales & Marketing,4/7/2009,No,Hourly,Voluntary,<30,2578,86,13,12,98000.0,4
31796,Male,61,Group A,Full Time,Wellington,IT,4/11/2009,No,Salary,Voluntary,50+,2574,86,19,2,72000.0,4
31860,Male,24,Group A,Part Time,Wellington,Exec Mgmt,4/14/2009,Yes,Salary,Voluntary,<30,2571,86,11,4,209000.0,3
25436,Female,22,Group A,Full Time,Auckland,Sales & Marketing,4/14/2009,Yes,Salary,Voluntary,<30,2571,86,17,5,95000.0,3
8744,Male,30,Group A,Full Time,Nelson,Exec Mgmt,4/28/2009,Yes,Salary,Involuntary,30-49,2557,85,28,8,391000.0,5
9738,Male,33,Group A,Full Time,Christchurch,HR,5/13/2009,Yes,Salary,Involuntary,30-49,2542,85,7,5,78000.0,3
19678,Male,44,Group D,Part Time,Christchurch,Facilities,5/28/2009,Yes,Salary,Involuntary,30-49,2527,84,16,6,45000.0,4
33266,Male,43,Group B,Full Time,Auckland,Exec Mgmt,6/2/2009,Yes,Salary,Voluntary,30-49,2522,84,13,7,365000.0,3
20892,Male,47,Group A,Full Time,Manukau,Facilities,6/16/2009,No,Salary,Involuntary,30-49,2508,84,11,7,40000.0,3
17686,Female,29,Group B,Full Time,Christchurch,Facilities,6/17/2009,No,Salary,Voluntary,<30,2507,84,16,14,41000.0,3
3888,Male,25,Group A,Full Time,Auckland,HR,6/18/2009,Yes,Salary,Voluntary,<30,2506,84,1,2,55000.0,3
20314,Male,22,Group B,Full Time,Hamilton,Finance,6/26/2009,No,Hourly,Involuntary,<30,2498,83,10,2,131000.0,1
33242,Male,31,Group B,Contract,Dunedin,Manufacturing,7/1/2009,Yes,Salary,Voluntary,30-49,2493,83,1,3,33000.0,4
25214,Female,23,Group B,Full Time,Nelson,HR,7/1/2009,Yes,Salary,Voluntary,<30,2493,83,7,7,72000.0,3
28646,Male,31,Group A,Full Time,Auckland,Facilities,7/7/2009,No,Salary,Voluntary,30-49,2487,83,21,2,41000.0,4
31884,Female,25,Group A,Full Time,Christchurch,Exec Mgmt,7/15/2009,Yes,Salary,Voluntary,<30,2479,83,26,7,272000.0,5
33430,Female,24,Group A,Full Time,Auckland,Facilities,7/21/2009,Yes,Salary,Voluntary,<30,2473,82,1,0,42000.0,2
24970,Female,44,Group A,Part Time,Nelson,Finance,7/25/2009,No,Salary,Voluntary,30-49,2469,82,0,16,156000.0,3
2196,Female,48,Group B,Contract,Christchurch,HR,7/28/2009,No,Salary,Voluntary,30-49,2466,82,6,0,69000.0,5
26318,Male,29,Group A,Full Time,Auckland,Manufacturing,8/7/2009,No,Salary,Voluntary,<30,2456,82,1,5,55000.0,2
28790,Female,26,Group A,Part Time,Auckland,Facilities,8/7/2009,Yes,Hourly,Voluntary,<30,2456,82,17,1,38000.0,3
2274,Female,28,Group A,Full Time,Manukau,Exec Mgmt,8/12/2009,No,Salary,Voluntary,<30,2451,82,12,3,370000.0,3
33426,Female,35,Group A,Full Time,Auckland,Facilities,8/25/2009,No,Hourly,Voluntary,30-49,2438,81,0,0,45000.0,3
18508,Female,21,Group A,Full Time,Dunedin,HR,8/27/2009,No,Salary,Involuntary,<30,2436,81,15,3,82000.0,3
8656,Male,61,Group A,Part Time,Auckland,Manufacturing,8/29/2009,No,Salary,Involuntary,50+,2434,81,25,10,38000.0,3
20710,Male,33,Group A,Full Time,Christchurch,HR,9/9/2009,Yes,Hourly,Involuntary,30-49,2423,81,13,4,74000.0,3
6860,Male,49,Group A,Full Time,Manukau,Exec Mgmt,9/17/2009,Yes,Salary,Voluntary,30-49,2415,81,8,12,286000.0,3
25920,Female,24,Group A,Contract,Manukau,Research,9/22/2009,Yes,Salary,Voluntary,<30,2410,80,21,0,75000.0,5
952,Female,25,Group A,Full Time,Wellington,HR,9/23/2009,No,Salary,Voluntary,<30,2409,80,26,9,57000.0,1
9556,Female,26,Group A,Full Time,Nelson,Manufacturing,9/29/2009,No,Salary,Involuntary,<30,2403,80,20,4,63000.0,3
20848,Male,24,Group A,Full Time,North Shore,Research,10/9/2009,No,Salary,Involuntary,<30,2393,80,3,1,100000.0,2
29316,Male,43,Group A,Contract,Manukau,HR,10/13/2009,No,Salary,Voluntary,30-49,2389,80,12,1,90000.0,3
22580,Male,66,Group C,Part Time,Wellington,Research,10/27/2009,Yes,Salary,Voluntary,50+,2375,79,0,6,100000.0,3
19248,Male,55,Group B,Full Time,Hamilton,Manufacturing,10/28/2009,No,Salary,Involuntary,50+,2374,79,5,11,40000.0,4
23626,Male,75,Group A,Full Time,Auckland,Manufacturing,11/4/2009,No,Salary,Voluntary,50+,2367,79,31,2,67000.0,3
700,Female,26,Group A,Part Time,Auckland,HR,11/5/2009,Yes,Salary,Voluntary,<30,2366,79,5,2,84000.0,4
33918,Male,37,Group A,Full Time,Nelson,HR,11/11/2009,No,Salary,Involuntary,30-49,2360,79,13,3,73000.0,3
21244,Male,42,Group A,Contract,Auckland,Sales & Marketing,11/13/2009,Yes,Salary,Involuntary,30-49,2358,79,7,15,60000.0,3
25978,Female,23,Group A,Full Time,Nelson,Facilities,11/13/2009,Yes,Salary,Voluntary,<30,2358,79,15,14,36000.0,2
27266,Male,73,Group A,Contract,Dunedin,Exec Mgmt,11/18/2009,No,Salary,Voluntary,50+,2353,78,16,0,295000.0,4
28800,Female,23,Group A,Full Time,Auckland,Manufacturing,11/18/2009,Yes,Salary,Voluntary,<30,2353,78,0,6,37000.0,3
23074,Female,43,Group A,Full Time,Auckland,Exec Mgmt,11/18/2009,Yes,Salary,Voluntary,30-49,2353,78,11,7,416000.0,1
3060,Male,27,Group A,Full Time,Auckland,HR,11/24/2009,No,Salary,Voluntary,<30,2347,78,10,3,54000.0,2
27664,Female,28,Group A,Full Time,Auckland,Exec Mgmt,11/24/2009,No,Salary,Voluntary,<30,2347,78,20,0,363000.0,5
33752,Male,29,Group A,Part Time,Hamilton,Manufacturing,11/30/2009,Yes,Salary,Voluntary,<30,2341,78,1,3,42000.0,1
29272,Female,26,Group B,Contract,Auckland,Manufacturing,1/28/2010,No,Salary,Voluntary,<30,2282,76,11,10,39000.0,3
6410,Female,43,Group A,Part Time,Auckland,Legal,1/29/2010,Yes,Salary,Voluntary,30-49,2281,76,8,0,123000.0,3
18924,Female,28,Group A,Contract,Hamilton,Manufacturing,2/10/2010,Yes,Salary,Involuntary,<30,2269,76,11,0,45000.0,1
33218,Male,56,Group A,Part Time,Auckland,Facilities,2/18/2010,No,Salary,Voluntary,50+,2261,75,0,3,44000.0,2
26294,Female,25,Group A,Part Time,Hamilton,Facilities,3/4/2010,Yes,Salary,Voluntary,<30,2247,75,7,0,49000.0,4
27086,Female,68,Group A,Contract,Dunedin,Finance,3/5/2010,Yes,Salary,Voluntary,50+,2246,75,15,3,135000.0,3
29702,Male,54,Group A,Part Time,Christchurch,Exec Mgmt,3/5/2010,Yes,Salary,Voluntary,50+,2246,75,32,9,316000.0,4
24746,Male,32,Group A,Contract,Wellington,Manufacturing,3/17/2010,Yes,Salary,Voluntary,30-49,2234,74,22,5,43000.0,3
27216,Female,63,Group A,Full Time,Auckland,HR,3/24/2010,No,Salary,Voluntary,50+,2227,74,1,2,93000.0,5
12880,Female,33,Group A,Contract,Manukau,Exec Mgmt,3/25/2010,No,Salary,Involuntary,30-49,2226,74,0,3,314000.0,3
17194,Female,27,Group A,Part Time,Nelson,Facilities,3/30/2010,Yes,Salary,Involuntary,<30,2221,74,11,4,36000.0,2
25222,Female,27,Group A,Part Time,Christchurch,Exec Mgmt,4/1/2010,Yes,Salary,Voluntary,<30,2219,74,13,3,463000.0,4
2452,Male,55,Group A,Full Time,Nelson,Facilities,4/6/2010,Yes,Hourly,Voluntary,50+,2214,74,2,3,44000.0,3
2492,Female,27,Group A,Contract,Auckland,Research,4/8/2010,Yes,Salary,Voluntary,<30,2212,74,13,4,116000.0,4
